CompanyId,Text
1907778,Nabídka kompletního zpracování mezd a vedení personální agendy. Poradenství v oblasti personalistiky a zastupování při jednání s úřady státní správy.
15754898,Velkoobchod a maloobchod. Opravy a údržba motorových vozidel.
25486764,"Znalecký ústav oboru ekonomika se specializací pro oceňování finančního majetku, podniků a movitých věcí. Provádíme znalecké činnosti – zpracování znaleckých posudků a předmětem těchto posudků je zejména oceňování: podniků, podílů v obchodních společnostech, majetkových práv a povinností souvisejících s členstvím v družstvu, pohledávek, závazků, jmění obchodních společností při fúzích, rozdělení a změně právní formy společností apod. Dále nepeněžitých vkladů do základního kapitálu společností a věcí movitých."
28649893,"Provozujeme společnost zaměřenou na odkup či prodej lesů, realitní a developerskou činnost a řešení pohledávek i závazků. Zabýváme se prodejem a pronájmem bytů, rodinných domů, pozemků, komerčních i nebytových prostor. Nabízíme finanční a právní služby. Provádíme odkup nemovitostí."
2559404,"Profesionální kouzelník v oblasti mikromagie a moderního kouzelní. Ideální řešení zábavy na vaši svatbu, narozeniny, firemní a vánoční večírek. Jedná se o moderní a hlavně zábavnou kouzelnickou show."
70510024,"Nabídka služeb realitního makléře. Zprostředkování prodeje i pronájmu obytných i kancelářských prostor, domů a bytů. Zajišťujeme výměny bytů. Prodáváme komerční objekty a pozemky. Navrhujeme možnosti financování nemovitostí, výkup problematických nemovitostí a poskytujeme odborné poradenství."
25998951,"Nabídka ubytování v pokojích a apartmánech s celkovou kapacitou 284 lůžek. Poskytujeme možnost využití fitness centra s relaxačním bazénem. K dispozici je koupelna s vanou, vysoušeč vlasů, televize se satelitem, klimatizace, trezor, minibar a hygienické potřeby. Pokoje jsou také vybaveny telefonem."
49147803,Nabízím kosmetické služby.
45843333,Nabízíme divadelní představení v anglickém jazyce.
26856069,"Zabýváme se nákupem a prodejem stavebních materiálů, s upřednostněním na ploché střechy, fasády, podlahy a dveře."
46427821,"Pokud jste firma nebo domácnost, jsme připraveni vám nabídnout své komplexní služby v oblasti úklidu vnitřních prostor, úklid budov. Jednorázový úklid, mytí oken vč. rámů, mytí výloh, mytí žaluzií, čistění čalouněného nábytku, extrakční čistění koberců, strojní mytí podlah, mytí a voskování parket."
49437593,"Zajišťujeme komplexní dodávky staveb. Zabýváme se maloobchodním i velkoobchodním prodejem stavebního materiálu, tepelných izolací, sádrokartonových desek, hydroizolačních pásů a fasádních doplňků, podstřešních folií a geotextilií, laminovaných dřevotřídkových desek a jiné."
4744454,"Jsme český výrobce betonových designových doplňků jak do interiérů tak do exteriérů. Našim cílem je vyrábět jak ucelené řady, tak vyhovovat vašim přáním a snům. Naše výrobky jsou vyráběny na vysoké kvalitativní úrovni tak, aby bylo zajištěno používání našich produktů po dobu několika let."
67738141,"Provádíme opravy automatických praček, myček a malých domácích spotřebičů."
22846026,"Sportovní činnost členů v míčových sportech - beach volejbal, volejbal, moderní a estetická gymnastika. Výchova budoucích trenérů a rozhodčích."
75710960,Specializujeme se na komplexní opravy a rekonstrukce střech krovů a klempířské práce. V oboru působíme již přes 15 let. Zabýváme se pokrývačskými a klempířskými pracemi a výrobou klempířských prvků. Montujeme a dodáváme všechny druhy a typy střešních krytin.
88247112,"Nabídka pizzy, denního menu, minutek a italských specialit. Možnost připojení k internetu a rozvozu pizzy."
9351868,"Ruce jsou vizitkou každé z nás. U sebe Vám nabízím péči o Vaše ruce v podobě gelových nehtů, manikúry. O jemnost rukou se Vám postarají parafínové zábaly. Příjemné posezení s kávou a zákuskem, zatímco se Vám věnuji."
72704462,"Provozování vinařského klubu. Nabídka rezervace vinárny ke konání oslav, večírků, firemních sezení s projekcí a ochutnávek žernoseckého vína."
72824514,"Provoz truhlářství. Výroba nábytku na míru. Specializujeme se na kuchyně, vestavěné skříně, kancelářský nábytek. Výroba a montáž obložkových zárubní a dveří, schodů a prvků pro stavbu. Pracujeme s masivním dřevem (buk, dub, jasan, borovice, smrk). Vyrábíme i z dřevotřískových laminovaných desek."
3475476,Expresní opravna a prodejna příslušenství pro Apple.
72037504,"Znalecké odhady podniků, finanční analýzy, předlužení, ocenění elektroniky, výpočetní a kancelářské techniky, nábytku, zařízení domácnosti, motorových vozidel, strojů a zařízení atd. Právní zastupování ve správním řízení (přestupky, doprava-nehody), náhrada škody a majetkové újmy v soudním řízení."
73210382,Stavební firmy
268577,"Působení v oblasti průmyslové a veřejné infrastruktury, energetiky, zdravotnictví a informačních technologií."
86873148,"Dopravím 1-8 osob na: rodinnou oslavu, svatbu, firemní večírek, nádraží, letiště popřípadě rodinný výlet a podobně."
65411358,Nespecializovaný velkoobchod.
3513301,"Jsem psycholožka Mgr. Lubica Lichorobiecová a působím jako klinický psycholog se zaměřením na individuální, párovou nebo rodinnou psychoterapii. Odborné služby poskytuji ve své privátní psychologické ambulanci v Orlové v okrese Karviná.Provádím klinické vyšetření pacientů na doporučení odborného lékaře (praktický lékař, neurolog, internista apod.)."
12129526,"Zajišťujeme projekty inženýrských sítí - kanalizace, vodovody či plynovody. Nabízíme související inženýrskou činnost."
67733221,Poskytování instalatérských a topenářských služeb. Zajišťujeme vyhledání a posouzení závady na domovních rozvodech kanalizačního potrubí. Provádíme montáže vodoinstalací a odpadů v bytových domech včetně výměny vodoměrů. Dodáváme a montujeme střešní svody včetně vyhřívaných dešťových vpustí.
67460186,"Nabízím masérské, rekondiční a regenerační služby."
28393961,"Provádíme elektromontážní práce a opravy. Nabízíme montáž domácích telefonů, elektronických zabezpečovacích systémů a rekonstrukce bytových jader."
88707717,"Internetový prodej přívěsků z drátu s nápisem. Dodáváme řetízky, náušnice, náramky a nákotníky."
49336258,"Náhradní díly na japonské vozy. Firma Autojapan Smidary prodává nové i použité náhradní díly na japonské vozy, provádí servis i mechanické opravy a vykupuje havarovaná japonská auta HONDA, MAZDA, TOYOTA, SUZUKI, MITSUBISHI, DAIHATSU, NISSAN a SUBARU."
28862228,"Autoservis a pneuservis. Odtahové služby do 1,7t. Kompletní opravy osobních a užitkových vozidel. Příprava a provedení STK. Plnění a dezinfekce klimatizací ozonem. Čištění brzdových systému rázovým tlakem přístrojem ATE. Diagnostika závad. VCDS Max 2022 (VAG-COM), iCarsoft JP V3. 0 CZ."
65286359,"Reality bez provizí a poplatků. Prodej a pronájem bytů, domů, pozemků, garáží, obchodů, kanceláří, chaty i chalupy. Kontakt přímo na majitele nemovitosti -žádné provize -přehledné -rychlé -výhodné."
73904074,"Prodej textilní metráže. Šijeme záclony, závěsy, ubrusy, ložní prádlo a další. Provádíme opravy a úpravy oděvů."
69844623,"Zajišťujeme montáže a prodej antén, satelitů a satelitní techniky, rekonstrukce, servis, digitalizace STA na klíč. Provoz poruchové služby. Prodej SKYLINK."
14789051,Provozujeme restauraci.
18795200,"Provozuji čalounictví, brašnářství a sedlářství. Provádím opravy koženého zboží. Vyrábím plachty na auto, opravuji zipy na kabelkách a boty."
48792047,"Nabízíme klasickou i ozdobnou kovovýrobou na zakázku. Vyrábíme ploty, brány včetně pojezdu, mříže na okna i do dveří, ocelové přepravní palety, zábradlí, schodiště, závory na lesní a polní cesty, kování, rozpohybování mechaniky Betlému, ocelové konstrukce a další."
46342613,Prodej a servis nových i použitých užitkových vozů pro komunální úklid a čištění značky Multicar. Nabídka náhradních dílů a nástaveb.
75599864,Prodej použitého a nového zboží.
29355435,"Provozujeme hudební klub. Pořádáme koncerty českých i zahraničních interpretů, elektronické klubové akce, studentské večírky, ale i pravidelná divadelní představení, filmové projekce či workshopy. Nabízíme prostory pro pořádání vlastních akcí."
44244380,"Nabízíme praní, žehlení a mandlování prádla."
68530293,"Nabízím úklidové práce v domácnostech a firmách, čištění koberců i čalouněného nábytku. Zajišťuji výpomoc seniorům včetně nákupů. Provádím jednorázové i pravidelné úklidy."
88624331,Zabývám se maloobchodním prodejem dětského oblečení a veškerých módních doplňků.
48325384,Provoz fotbalového klubu.
7737874,Provoz chirurgické a koloproktologické ambulance.
25519816,"Jsme ovocnářská firma zabývající se pěstováním jablek, hrušek, třešní, višní a slivoní. Prodáváme také ovoce na pálení a nebo jiné zpracování. Ve viniční trati ""U tří dubů"" pěstujeme hrozny odrůd Ryzlink rýnský, Sauvignon, Tramín, Zweigeltrebe, Rulandské šedé a modré."
14366215,Nabízíme rozvoz obědu pro firmy i jednotlivce domů nebo na pracoviště. Poskytujeme i služby cateringu. V nabídce máme denně 4 druhy hlavního jídla a 2 polévky.
13632957,Navrhování a projekční zpracování protipožárních a bezpečnostních technologií.
64835626,"Zabýváme se prodejem stavebnin. Nabízíme zdicí a spojovací materiály, střešní krytiny včetně jejich doplňků, betonové dlažby a kompletní systém pro zateplení fasád. V našem sortimentu máme i ruční nářadí, komínové systémy, fólie a další. Zajišťujeme dovoz a výklad zboží hydraulickou rukou."
65676017,"Provoz projektové kanceláře. Nabídka projektování vytápění, kanalizace, vodovodu a plynovodu."
47912928,"Zemědělská výroba a myslivost; Práce spojené se zakládáním a údržbou zahrad, parků a hřbitovů; Lesnictví a těžba dřeva; Stroje výrobní speciální - jiné; Potravinářské výrobky, nápoje a pochutiny; Přípravné práce pro stavbu;"
29386721,"Prodáváme elektrocentrály, záložní zdroje a čerpadla, zajišťujeme záruční i pozáruční servis. V našich přenosných elektrocentrálách najdete motory Honda a u silnějších verzí motory Vanguard. U záložních zdrojů máme širší výběr motorů IVECO, DOOSAN, MTU/MERCEDES, VOLVO, Mitsubishi."
1918192,Provoz sportovního centra.
25768506,"Nabídka kompletního i částečného svatebního servisu. Zajišťujeme vyhledání svatebního místa, kytici, oznámení, kamerový záznam dne, dopravu hostů, snubní prsteny, hudbu, DJ. Možnost zapůjčení svatebních a jiných slavnostních oděvů."
63907739,"Pronájem nemovitosti, bytů a nebytových prostor."
86793144,"Zpracování průkazů energetické náročnosti budov, projekce a návrh otopných soustav ve všech stupních od územního řízení, stavebního řízení po prováděcí dokumentace nebo dokumentace pro výběr zhotovitele."
1183753,Provoz stomatologické ordinace.
11058919,Nabízím kadeřnické služby. Specializuji se na dámské účesy. Prodávám kosmetiku.
12055646,Provoz vnitrostátní autodopravy s hydraulickou rukou do 11 tun.
41140214,"Nabízím služby hodinového manžela. Provádím plynařské, instalatérské a topenářské práce, veškeré opravy, výměny a montáže v bytech, domácnostech i firmách. Vyměním zámek, vypínač, zásuvku, dřez, umyvadlo. Sestavím nábytek, postele, regály. Vymaluji pokoje, natřu radiátory a zárubně."
1482998,"MP Car Servis s.r.o., to jsou profesionální komplexní služby pro motoristy od mechanických, pneuservisních, karosářských a lakýrnických prací až po autoelektriku a moderní diagnostiku. Opravujeme osobní, dodávkové a obytné vozy všech značek. Provádíme také opravy a plnění klimatizací, seřizování geometrie vozidel, seřizování světlometů, diagnostiku vozidel, opravy, seřizování a revize plynových instalací LPG a CNG."
